2699307	904761	1888073	865360	2932809	3704472	1842664	2814973	2342221
51352	48286	103486	52256	80171	56588	73300	96303	51360
2760161	1057156	1976169	837997	3149450	3902445	1973388	2988893	2173892
54909	46227	98014	40529	83544	55383	69253	95769	41144
2850591	1226088	2061086	821360	3355826	4059108	2112130	3128965	2022110
57944	43924	93921	32141	87089	54857	66664	94322	33852
2955929	1406994	2143839	819912	3551317	4172851	2269310	3241113	1888977
61891	42221	90068	25903	90562	54096	65221	94448	28742
3064126	1599619	2224674	832822	3729035	4235258	2436674	3321801	1791291
64146	40388	87342	21177	93820	53625	65270	92845	25361
3165701	1796659	2300454	863831	3889935	4242280	2627743	3387673	1723059
65800	38926	85289	18204	96290	51577	65409	91570	23585
3241897	2002963	2372809	912386	4031785	4207048	2831697	3431118	1698400
66452	37879	84752	16449	98958	49802	66860	90481	23212
3291237	2222508	2441641	974221	4144759	4118948	3033122	3466514	1705551
66162	37118	84542	15431	100713	47226	68347	90039	23417
3312865	2469692	2509630	1055212	4232651	3998096	3229285	3486476	1753474
64367	37640	85714	15280	102197	44214	69161	90412	23525
3301984	2753482	2586954	1147514	4278273	3848134	3401097	3508160	1844396
62990	38047	86367	15584	102527	41637	69431	90988	23763
3267846	3084530	2664776	1257229	4290533	3671810	3537616	3529397	1981131
60625	39012	87397	15832	101754	37907	67999	92809	23949
3218387	3474084	2770328	1381074	4254709	3481821	3625635	3551580	2163969
58372	39986	88903	16297	100475	34565	65046	95236	23862
3163955	3909117	2895130	1525072	4173646	3283697	3688479	3585970	2402031
57255	41266	91114	16987	96444	31585	60678	98418	24926
3122393	4401954	3054841	1694349	4042394	3098402	3707444	3620975	2697116
55608	43242	92539	18481	91619	29554	55205	102784	25530
3108417	4914089	3248283	1907658	3871217	2924366	3721327	3663420	3043618
55686	45404	95143	20398	85941	27727	49147	107264	26468
3136487	5433451	3463005	2180071	3661105	2773853	3728596	3688396	3420299
56969	47595	96602	24356	80341	26592	44036	112665	28062
3197662	5905567	3709343	2544850	3410810	2618031	3765692	3703203	3802756
60114	50053	99351	30117	74017	25215	40694	117577	29617
3263032	6295304	3965201	3024754	3143042	2460635	3826038	3674140	4167152
64916	52380	102549	37543	69005	23719	38713	121412	31644
3300474	6529549	4213687	3653563	2849979	2296613	3906305	3599565	4462720
71008	53525	105913	48795	62995	22224	37714	124120	33268
3255610	6523593	4419352	4442428	2542626	2107849	3989341	3454539	4642386
76700	53365	108392	62817	58069	19968	37135	123325	35345
3088730	6241261	4553519	5351453	2225172	1887132	4021394	3219131	4653479
79954	51361	112069	80242	52508	17190	37038	117655	36418
2777034	5657725	4558343	6339369	1892285	1644421	3970754	2875939	4427017
78841	44606	111610	100707	47511	13943	35998	109320	35415
2326241	4813944	4401243	7270357	1542615	1376667	3795628	2432858	3948510
72307	36836	108956	122677	41945	10582	34662	94888	32268
1798444	3786000	4040526	7968390	1186230	1104056	3460613	1914000	3240863
58934	27307	101180	144996	35313	7007	31576	76383	26828
1257049	2704119	3457453	8141984	836184	838367	2943637	1361660	2388577
42720	18667	85483	160066	27899	4458	27188	55264	21048
768966	1706322	2693231	7502085	518498	587974	2272117	843905	1536589
25409	10845	65149	160524	19576	2810	20378	35103	13872
394450	917813	1843825	5989036	266169	365858	1522492	429137	832379
12392	5364	43818	138244	11359	1717	12516	17482	8034
149681	398280	1054347	3902439	101466	184450	813066	164789	365421
4166	2093	24886	98605	4902	916	5932	6709	3682
32000	126408	459333	1846633	21220	65819	306313	38790	111433
619	683	11407	51053	1062	241	1887	1637	1137
0	27509	119969	500302	0	11956	60877	1	15447
0	162	3324	14617	0	0	292	0	65
0	0	95	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
